ID,PAINTING,total_fixations,areas_of_interest,visits_to_final_area,isolated_fixations,area_duration_min,area_duration_max,area_duration_mean,area_duration_std,min_fixations_per_area,max_fixations_per_area,mean_fixations_per_area,std_fixations_per_area,last_series_duration,last_series_num_fixations,first_is_longest_duration,first_is_most_fixations,last_is_longest_duration,last_is_most_fixations,total_duration_fixations,fixation_duration_min,fixation_duration_max,fixation_duration_mean,fixation_duration_std,min_dilatation,max_dilatation,mean_dilatation,std_dilatation,instance_area_mean_dilatation_min,instance_area_mean_dilatation_max,instance_area_mean_dilatation_mean,instance_area_mean_dilatation_std,dilatation_range_min,dilatation_range_max,dilatation_range_mean,dilatation_range_std,is_max_dilatation_in_first_instance_area,is_max_dilatation_in_last_instance_area,returns_to_initial_area,times_returns_to_initial_area,n_area_changes_before_first_long_area,initial_instance_area_duration_ms,initial_instance_area_n_fixations,vote,RFLabel
132,11,15,2,2,1,847,11858,6352.5,7785.952767645074,1,14,7.5,9.192388155425116,11858.0,14,True,True,False,False,12705,616,1617,847.0,292.4841876067833,29.80684471130371,35.7771110534668,33.52777126628852,0.373458974934892,32.8662160149327,34.394079034978695,33.62991174132049,0.763931619183149,1.5259857177734375,5.970266342163086,3.248051325480143,2.3849804396027965,True,False,True,1,1,11858.0,14,43,1.0
171,7,31,2,3,1,12166,12859,12512.5,490.0249993622774,15,16,15.5,0.7071067811865476,12859.0,16,False,True,False,False,25025,616,1540,807.258064516129,222.1650989304929,34.18403625488281,40.60475158691406,38.08045098812515,0.3678626964180002,36.97968191089052,39.13426759084066,37.89291053388005,0.917874191902294,1.2265968322753835,5.59923171997071,3.4745056152343734,1.585604601781102,False,False,True,2,1,12859.0,16,16,1.0
200,22,24,3,5,5,1463,12859,6904.333333333333,5715.316030923691,2,15,8.0,6.557438524302,12859.0,15,False,False,False,False,20713,616,1694,863.0416666666666,296.0326772748116,50.5902363440448,60.68960407723789,56.08569878354308,0.3058040388362539,51.04417347915619,60.38302710223181,56.35353527264649,3.5273590019398866,0.2441770883259124,6.642101001252321,2.1500256846565007,2.0693202594239235,False,True,True,4,2,12859.0,15,27,0.0
92,18,14,2,3,1,3927,7700,5813.5,2667.913885416844,5,9,7.0,2.8284271247461903,7700.0,9,False,False,False,False,11627,616,1617,830.5,288.3901603997345,26.51154899597168,32.33525466918945,29.617524854388986,0.5350998169344668,28.384605717659,30.522696816583604,29.48590661865077,0.8612763366807873,1.5751075744628942,3.705129623413086,2.770091629028321,0.9219457293887884,False,True,True,2,1,7700.0,9,33,1.0
174,1,23,2,3,1,8085,10549,9317.0,1742.311108843653,10,13,11.5,2.1213203435596424,10549.0,13,False,False,True,True,18634,616,1386,810.1739130434783,226.1298203514386,38.64986038208008,45.83647155761719,42.20395533200841,0.4982182590978821,40.86523429444484,43.97719728946686,42.40017181988832,1.1482560927011478,0.8029708862304759,6.955593109130859,4.191416168212891,2.199793541745652,False,True,True,2,2,10549.0,13,34,0.0
216,13,15,2,5,6,7315,7546,7430.5,163.3416664540925,7,8,7.5,0.7071067811865476,7546.0,8,False,False,False,False,14861,616,1848,990.7333333333332,390.3166236104564,47.38920916775422,61.355391938585015,57.28034488154383,0.8729731816845028,48.96805441584435,59.84620701167025,56.67379202023234,3.637606789601232,1.3902158261845798,7.401406892086378,3.591812183145857,1.9165112283223136,False,False,True,4,4,7546.0,8,35,1.0
111,2,19,4,2,7,1463,7315,4100.25,2765.129216389956,2,7,4.75,2.6299556396765835,1463.0,2,False,False,False,False,16401,616,1463,863.2105263157895,257.40857685515545,50.43708706965428,59.04812192930313,56.12976078202131,0.3278036740743989,51.26419474008689,58.277491889520455,56.07201848452888,1.969314642136626,0.3256944031206856,3.844289090032177,1.3739781996134244,0.9820701174567524,False,False,True,3,1,5467.0,7,7,0.0
110,13,28,2,3,3,6468,18557,12512.5,8548.213877764172,7,21,14.0,9.899494936611664,18557.0,21,False,False,False,False,25025,616,2079,893.75,392.2547948388574,43.258869956752605,55.1881057154258,49.72672853006224,0.5108588028003065,47.98159150419215,54.80968030791984,50.688241683087504,3.110851035556009,0.9151982376265836,10.26222345344106,3.5350410351936645,3.5241278623337364,False,True,True,2,3,6468.0,7,0,1.0
124,15,16,2,2,1,4851,12628,8739.5,5499.16943728778,4,12,8.0,5.656854249492381,4851.0,4,True,True,False,False,17479,616,2464,1092.4375,640.054056961858,54.744532097805006,65.23120804493439,61.31700993641125,1.0636391775481706,60.78135244517237,63.86874701786687,61.85311689038297,1.3772028099255968,1.2805779579559626,10.176102292860222,6.994070574146077,3.916033378973885,True,False,True,1,1,12628.0,12,36,0.0
125,23,29,5,3,4,616,6853,4543.0,2427.027296921071,1,9,5.8,2.9495762407505253,4851.0,6,False,False,False,False,22715,616,1309,783.2758620689655,167.2728516423144,38.16003788326989,47.93283241212644,42.96470982584667,0.649292129052076,39.22468228724284,47.11088395602614,43.12268283294634,2.1511478573460328,0.8836180158682296,7.340961170119009,3.4461482983577274,2.3048289296806863,False,False,True,1,1,6160.0,7,13,0.0
52,1,15,3,3,3,616,11473,4260.666666666667,6246.182540827103,1,13,5.0,6.928203230275509,11473.0,13,False,False,True,True,12782,616,1386,852.1333333333333,228.17157287152725,24.70427894592285,60.87654113769531,55.53935643619503,0.5633731515437967,26.883249070909287,57.72498321533203,51.252064683368914,13.634125539623236,1.135242462158196,6.364845275878906,3.067990493774412,2.09497527828686,False,True,True,2,1,11473.0,13,45,1.0
85,14,16,2,3,1,2233,14707,8470.0,8820.449988520993,3,13,8.0,7.071067811865476,14707.0,13,True,True,False,False,16940,616,3696,1058.75,748.3935239342112,58.896244049072266,63.35418701171875,61.32225619720551,0.3569364903604538,60.13764142990112,62.20216446789828,61.07964362773949,0.8236040895103088,1.7123565673828125,3.2638053894042898,2.4813194274902344,0.6538080315675595,False,False,True,2,1,14707.0,13,11,0.0
29,21,24,2,3,1,5852,14014,9933.0,5771.405548044601,8,16,12.0,5.656854249492381,5852.0,8,False,False,False,False,19866,616,1386,827.75,202.1349635225457,46.83664778422904,54.847925877305805,51.012988322968816,0.3070670895121788,48.71697190686077,52.726125578966254,51.15537119219635,1.603866412402425,1.050558082040112,5.652359798696381,3.655640114526309,1.7262470376792642,False,False,True,2,1,14014.0,16,27,0.0
200,1,27,3,3,1,2926,11165,7315.0,4145.861912799315,4,14,9.0,5.0,7854.0,9,False,False,False,False,21945,616,1463,812.7777777777778,240.9850511376066,58.50277772981195,61.95118492502672,60.266878888526286,0.2251038437906944,59.02772418113263,61.35380471699452,60.37425608034184,0.7567981768208654,0.7041124781521688,1.879407252473051,1.3990570607151191,0.4409240468629787,False,False,True,2,1,7854.0,9,17,1.0
311,4,19,2,5,3,6391,9086,7738.5,1905.6527752977456,8,11,9.5,2.1213203435596424,9086.0,11,False,True,False,False,15477,616,1232,814.578947368421,190.89476908888068,39.27299880981445,46.9006233215332,43.5237445441814,0.4070119773725839,40.98112916946411,45.40740203857422,43.46672104779064,1.2559182190914937,0.8142929077148509,4.236232757568359,2.6236529880099826,1.2891456885068573,False,True,True,4,1,9086.0,11,29,0.0
119,2,9,2,3,4,1463,7777,4620.0,4464.672216411861,2,7,4.5,3.5355339059327378,7777.0,7,False,False,True,True,9240,616,3157,1026.6666666666667,811.2453389696608,44.9165675436703,49.959386930257054,46.9024496320101,0.2873914895868292,45.89009110541001,49.41610742428495,47.63965593920377,1.6064010376733011,0.7710283098401334,2.396360923397296,1.3157581938095515,0.6484558934758267,True,False,True,2,5,7777.0,7,33,0.0
327,4,34,5,6,15,4081,9471,6498.8,2211.3885230777514,4,9,6.8,2.588435821108957,7007.0,9,False,False,False,False,32494,616,1694,955.7058823529412,281.8775286830623,34.018192291259766,43.29008483886719,38.458518177503855,0.3040467224585882,35.08557832007315,42.74056954817338,38.91633320350263,1.980595074174481,0.3240470886230469,3.365642547607422,1.25478346451469,0.7274682050566991,False,False,True,5,4,7007.0,9,45,1.0
183,10,18,4,1,7,1463,5236,3522.75,1885.4520899066445,2,7,4.5,2.3804761428476167,1463.0,2,False,False,False,False,14091,616,1155,782.8333333333334,159.01396535043892,30.2214298248291,45.110107421875,38.59794485246751,0.7857886615843107,33.2344612641768,42.622768423774026,39.22440241176157,2.635284029244274,1.262554168701172,9.549381256103516,3.5929915110270176,2.681944031806312,False,False,True,3,3,5236.0,7,44,1.0
85,2,13,3,4,9,3234,5544,4209.333333333333,1196.1878336337204,3,6,4.333333333333333,1.5275252316519463,3234.0,4,False,False,False,False,12628,616,1694,971.3846153846154,345.1261939401148,58.08018493652344,66.93733215332031,62.417914874366765,0.5072313779241574,59.83867429586557,65.62826538085938,62.67948148011292,1.712067498468418,0.5370292663574219,7.417457580566399,2.033993460915305,1.9481315445657543,False,False,True,4,3,5544.0,6,16,0.0
26,13,25,3,6,10,616,13860,7238.0,6622.0,1,14,8.333333333333334,6.658328118479393,7238.0,10,False,False,False,False,21714,616,1617,868.56,301.940816496655,34.48518221690041,47.919044578905606,44.03813967621239,0.6656481880626578,36.88312258345914,47.211617644991264,44.08473781603718,2.689090482371689,0.4958649716364363,7.562436946101073,2.724309349586153,2.197204226224314,False,True,True,6,1,13860.0,14,4,0.0
168,20,28,4,3,1,3696,9933,6429.5,2740.810646505884,5,9,7.0,1.8257418583505536,9933.0,8,False,False,False,False,25718,616,2926,918.5,461.0143807510339,23.547475814819336,30.517072677612305,27.28563015523546,0.2764130121326816,24.978707944818865,29.168593805555314,27.252267572266184,1.2701567261990252,0.942148208618164,3.326740264892585,2.065281867980959,0.9173455102750058,False,False,True,1,1,7161.0,9,36,1.0
394,22,25,3,2,11,2618,13475,6981.333333333333,5733.441578435533,3,16,8.333333333333334,6.8068592855540455,2618.0,3,False,False,False,False,20944,616,1386,837.76,223.74209110789445,37.028656005859375,44.72469329833984,41.442269847654345,0.5024028820778718,38.056217956542966,44.18259769015842,41.52817981847903,1.7604397968772607,0.7713661193847656,4.070991516113281,2.030489095052083,1.0447496401153442,False,False,True,6,2,13475.0,16,44,1.0
192,23,40,2,2,0,5390,31878,18634.0,18729.844420069272,4,36,20.0,22.62741699796952,31878.0,36,True,True,False,False,37268,616,1848,931.7,317.6227564023324,29.24567823246885,39.84687397644681,34.1637029053363,1.7365257495765924,32.81136884067517,35.378206416432405,33.96733606305224,1.3022655219755328,4.473343508967776,10.035477605023903,7.568555238387709,2.833795082247114,False,True,True,1,1,31878.0,36,14,1.0
371,16,11,2,1,0,1694,7315,4504.5,3974.647217049584,2,9,5.5,4.949747468305833,1694.0,2,True,True,False,False,9009,616,1232,819.0,183.1005188414277,49.942176818847656,57.01845550537109,55.49491216180991,0.4442558199906537,52.43553568522135,56.17477360105181,54.30515464313658,2.6440404867535694,2.372283935546868,4.368129730224609,3.370206832885738,1.411276095619285,True,False,True,0,1,7315.0,9,14,0.0
183,13,20,2,4,4,3311,13706,8508.5,7350.374990434161,4,16,10.0,8.48528137423857,13706.0,16,False,False,False,False,17017,616,1386,850.85,260.191887692627,36.85896301269531,47.683231353759766,41.08152607218918,0.6954266738564303,37.80984505017598,45.601580206553145,40.52053157750608,2.429553694472707,1.3482398986816335,4.88201904296875,2.7869200706481942,1.204783640934728,False,True,True,3,2,3311.0,4,3,0.0
389,23,31,2,3,2,5852,20020,12936.0,10018.288875851003,8,23,15.5,10.606601717798211,5852.0,8,False,False,False,False,25872,616,1617,834.5806451612904,280.5286407473752,32.655792236328125,41.25297927856445,37.62823067235453,0.4491304109043758,36.66087748707344,38.343893635714494,37.54466950806776,0.6140730205526248,1.1434288024902417,6.264663696289063,3.9617469787597672,2.1553121782321507,True,False,True,2,1,5852.0,8,33,0.0
25,20,34,3,4,6,5390,14553,9496.666666666666,4654.733325694752,6,17,11.333333333333334,5.507570547286102,5390.0,6,False,False,False,False,28490,616,1386,837.9411764705883,248.4366806929393,35.2713703980265,49.50580192869868,43.79277798897247,0.5262670718906963,35.70521462090243,48.01077562154483,44.09583524954877,3.420162272385779,0.4874303133627151,7.9776477853162575,2.939942435907004,1.850248853409688,False,False,True,6,1,14553.0,17,41,1.0
26,16,29,4,6,13,3234,8393,5524.75,2155.4270071921555,5,11,7.25,2.6299556396765835,8393.0,11,False,False,False,False,22099,616,1540,762.0344827586207,231.3158759851096,44.45119065529404,51.95521295746741,48.74594419234139,0.355004682124283,44.57647214581503,50.88662843291624,48.1739596710076,1.787043250756,0.3721324591388111,3.702237928002496,1.4373847129470227,0.8655043220874783,False,False,True,3,9,3234.0,5,3,0.0
311,13,13,2,1,0,6160,8008,7084.0,1306.73333163274,6,7,6.5,0.7071067811865476,8008.0,7,False,False,True,True,14168,616,2464,1089.8461538461538,627.7949301794132,37.49617767333984,44.71647644042969,40.233952905501695,0.5415485211610499,39.84849645406825,40.56434414958751,40.20642030182788,0.5061807597984305,5.718891143798835,6.755973815917969,6.237432479858402,0.7333281901065042,False,True,True,0,1,6160.0,6,13,1.0
413,2,27,2,5,4,9086,11704,10395.0,1851.205553146381,12,15,13.5,2.1213203435596424,11704.0,15,False,False,False,False,20790,616,1386,770.0,199.19511115409512,31.66596031188965,38.1797981262207,34.72499823646371,0.4899785061602896,32.69019675254822,36.71356430053711,34.82933016479816,1.3673017832264232,0.8597259521484375,4.139244079589844,2.6111204147338865,1.2370087520823112,False,False,True,4,2,9086.0,12,28,0.0
231,21,16,2,3,0,7392,9471,8431.5,1470.0749980868322,7,9,8.0,1.4142135623730951,9471.0,7,False,False,False,False,16863,616,3311,1053.9375,674.6294260555197,40.0164794921875,50.568145751953125,46.95359280186378,1.3335466331180532,45.77150458248502,49.66256451606751,47.189912988548784,1.5945057033010577,1.9482192993164065,10.260196685791025,6.683074951171875,3.0432787307060627,False,True,True,2,1,9471.0,7,20,0.0
333,15,33,5,5,10,693,7546,5513.2,2760.53322747617,1,9,6.6,3.2093613071762426,7007.0,8,False,False,False,False,27566,616,1617,835.3333333333334,254.7417401343303,36.16379928588867,41.967411041259766,39.04586655313715,0.3512099105357483,37.178319490872894,41.31322212219239,38.84040277560915,1.081567322408824,0.6304702758789062,3.878509521484375,1.7408189212574687,0.942233300771141,False,False,True,4,2,6006.0,8,11,0.0
297,16,17,4,5,11,2233,5775,4254.25,1642.3157177189369,3,6,4.25,1.5,5390.0,6,False,False,False,True,17017,616,3003,1001.0,639.6100374446918,10.702688217163086,57.00382614135742,50.863539636459606,2.7498361017597106,46.07953916277204,53.745531986921264,51.05819970020839,2.096316483634439,0.8170738220214844,42.91977405548096,11.141795090266635,15.127860786370412,False,False,True,3,11,3619.0,5,40,0.0
209,9,33,4,3,9,3234,17248,7854.0,6420.156384388156,4,17,8.25,5.9651767227244274,3234.0,4,False,False,False,False,31416,616,2002,952.0,323.7310805282681,28.327650623122288,53.14033576010264,42.89034423092045,1.9487541207841403,30.119180680350546,48.8412732966811,41.59007755660079,5.469284501193551,3.791451317638,11.33548436982953,7.172454881368332,2.40319788749088,False,False,True,2,1,6622.0,7,37,1.0
175,14,28,2,3,2,4158,18018,11088.0,9800.499987245548,6,22,14.0,11.31370849898476,4158.0,6,True,True,False,False,22176,616,2310,792.0,333.24332118005174,34.290061950683594,41.82285690307617,38.23521378769675,0.441587012158555,36.79876172903812,39.1179110926276,38.19836875543226,0.9348588198058784,0.8492431640624929,5.932426452636719,3.3418134053548165,2.0842458382835227,True,False,True,2,1,18018.0,22,34,0.0
127,11,32,2,3,2,8008,18711,13359.5,7568.163879039618,10,22,16.0,8.48528137423857,8008.0,10,True,True,False,False,26719,616,2002,834.96875,264.65503833200705,34.56376993159171,47.44284564446129,42.41016833904632,0.5217663404535571,41.16869307004273,45.9364822567441,43.57057729722012,1.6977578822970014,1.1102665881459473,10.630091843453435,3.994423392791193,3.5263351434566474,False,False,True,2,1,18711.0,22,44,1.0
244,47,17,3,2,5,1309,10164,4260.666666666667,5112.436633674137,2,13,5.666666666666667,6.350852961085883,1309.0,2,True,True,False,False,12782,616,1463,751.8823529411765,222.05091824650864,41.39321899414063,47.86265563964844,45.04480235418809,0.3869693969547598,43.04302310943604,46.73975133895874,44.98069724038347,1.2695429373609552,0.497234344482429,4.248004913330071,2.3508429527282706,1.5300701573384383,False,False,True,3,1,10164.0,13,40,0.0
278,16,26,3,3,3,3465,10626,6981.333333333333,3582.224495105427,4,13,8.666666666666666,4.509249752822894,10626.0,13,False,False,False,False,20944,616,1155,805.5384615384615,154.35497549978254,40.12077496430235,46.67267559595924,42.586954234376485,0.3833526470600175,41.07380075907052,44.99276684035967,42.495059789078425,1.423380650679703,0.4250766675784874,4.139925969884686,2.0306878565176967,1.2226702241796148,False,True,True,3,3,6853.0,9,29,0.0
156,47,17,2,1,1,770,15015,7892.5,10072.73609800237,1,16,8.5,10.606601717798211,770.0,1,True,True,False,False,15785,616,3080,928.529411764706,592.3688797581135,39.62194442749024,46.17776870727539,41.985733368987496,0.5338187857079648,39.92519683837891,42.11451690215053,41.01985687026472,1.5480830632806757,0.6984634399413991,6.530315399169922,3.614389419555661,4.123742067246542,True,False,True,0,1,15015.0,16,7,0.0
295,14,20,3,4,2,3773,7007,5415.666666666667,1617.610995676443,5,8,6.666666666666667,1.5275252316519463,7007.0,8,False,True,False,False,16247,616,1386,812.35,233.6527506680305,40.44009017944336,49.75341033935547,46.23230853195979,0.4540349945315652,41.984318256378174,47.8898294766744,45.79169799324008,1.8031355227691663,0.848388671875,6.751983642578132,3.047714233398437,1.7348414626385793,True,False,True,1,1,5467.0,7,28,1.0
274,23,41,6,5,18,2310,11396,5672.333333333333,3114.71107274281,3,14,6.833333333333333,3.816630276391292,5467.0,7,False,False,False,False,34034,616,1463,830.0975609756098,223.5071368970182,23.599891141980688,31.757045615508986,27.434663492820253,0.9162045903697889,25.564307326393656,30.38007024304795,27.50768961768402,1.1335812439672683,0.5617326861033014,5.466672153635301,2.868555515358348,1.3138988401382017,False,False,True,6,1,11396.0,14,38,0.0
162,2,30,3,6,10,4081,14168,8957.666666666666,5051.771207540315,5,14,10.0,4.58257569495584,14168.0,14,False,False,False,False,26873,616,2079,895.7666666666667,356.8815782854871,38.035404205322266,45.48867416381836,41.78771001983762,0.4041312729726887,39.33441786332564,45.24379615783691,41.94135918468054,1.5599965682872812,0.3994674682617187,4.9937591552734375,1.9399059520048247,1.3392844061774012,False,False,True,5,4,8624.0,11,34,0.0
110,23,24,2,3,1,8008,18403,13205.5,7350.374990434161,10,14,12.0,2.8284271247461903,8008.0,10,False,False,False,False,26411,616,5467,1100.4583333333333,1041.878987347073,28.29414254473584,42.64284448149062,34.825431312666126,0.54446557037973,32.174016756687735,41.59175385454817,35.82846215216836,4.014289158486132,2.850703303418157,8.227770200460139,5.655888885006653,2.592948565862488,False,True,True,2,2,8008.0,10,19,1.0
